frame_number,track_id,x1,y1,x2,y2,x_center,y_center
15,56,379.30349567729024,129.8973297491549,397.618307676334,149.8171028651662,388.4609016768121,139.85721630716054
15,57,225.74016580960225,89.5946046338613,250.85055508525735,111.90477599535778,238.2953604474298,100.74969031460954
15,58,135.3401493863103,234.48559353323597,158.1139735523125,256.5850974070582,146.7270614693114,245.5353454701471
15,59,332.584491815518,257.10098508176577,352.76670131688644,282.0734250127774,342.6755965662022,269.5872050472716
15,60,184.74826525207777,145.06366871453693,215.75964681290003,169.8943840679315,200.2539560324889,157.4790263912342
15,62,305.20593401080043,304.8218047255054,326.945308093962,325.750573777557,316.0756210523812,315.2861892515312
15,63,563.3385392105911,295.2078702473117,589.3281034394536,317.77533902497305,576.3333213250223,306.49160463614237
15,64,524.2388512909675,2.931224214224482,545.0265126973433,24.68056160454578,534.6326819941554,13.80589290938513
15,65,366.6268037832235,91.38204855257317,390.7991166107236,115.13007168461536,378.71296019697354,103.25606011859426
15,66,112.68147406361786,442.9142909525588,137.5099066870374,466.7312243306454,125.09569037532762,454.8227576416021
15,67,248.0706651041436,157.68741051986535,264.9774941193426,173.085241058689,256.5240796117431,165.38632578927718
15,68,308.91058688843947,295.91854744075675,386.3594692966753,365.32131884979054,347.6350280925574,330.61993314527365
15,69,535.775246129092,19.796796114295155,558.1300438286617,41.86672064041056,546.9526449788768,30.83175837735286
15,70,204.2135052274553,109.27943587306652,264.8520790942165,155.19596249132212,234.5327921608359,132.23769918219432
15,83,122.22843500952348,471.7256031193592,144.71452730940945,479.5583206517272,133.47148115946646,475.6419618855432
15,91,506.5382635915961,142.38830405803472,527.6622822609776,162.25430833903576,517.1002729262868,152.32130619853524
15,145,245.8639202316911,134.72495744777805,261.1069768033224,150.06444766927714,253.48544851750677,142.3947025585276
15,147,223.10596742659,184.90545603042224,244.249952014481,202.97379564442227,233.6779597205355,193.93962583742226
15,162,245.9437346544958,140.85290850976796,262.8677823806663,158.8612993186554,254.40575851758106,149.85710391421168
15,206,253.6399001288937,87.86191238941298,276.6058848777899,104.80074144248428,265.1228925033418,96.33132691594864
16,2,381.49899769102416,390.76461131795634,417.15330170949136,419.6713533398792,399.32614970025776,405.21798232891774
16,7,62.97054306260628,35.980123465353415,110.29645423623047,69.00407684111495,86.63349864941839,52.49210015323418
16,8,54.60064552740665,37.18055946652124,90.25448820069676,62.44471874912008,72.4275668640517,49.81263910782066
16,9,380.25038817236987,390.0399825055542,417.58547982268215,420.9888088848807,398.917933997526,405.51439569521744
16,10,221.61786078710583,117.78777392680202,246.19341047163937,137.46598692946148,233.9056356293726,127.62688042813176
16,12,201.75267661355244,203.20021177721975,223.8456586733928,218.3415971596305,212.79916764347263,210.77090446842513
16,13,543.3857678595879,73.94001503577458,562.5741792380662,93.06145587396362,552.979973548827,83.5007354548691
16,15,201.18063446275784,197.9028747274108,221.51954211707675,213.18228864079973,211.3500882899173,205.54258168410524
16,16,232.87946689931368,256.0880849010636,251.1751699130517,273.1322444680622,242.0273184061827,264.6101646845629
16,17,544.2030879174534,95.46468329302157,561.7569541694801,113.17715730554713,552.9800210434668,104.32092029928435
16,18,394.5304048857138,401.05606731845415,415.78741087612207,420.0131502472116,405.1589078809179,410.5346087828329
16,19,170.26161024853332,427.0887291838213,194.5561550075357,449.4265925718704,182.40888262803452,438.25766087784586
16,20,90.88106851819708,201.30370438702087,113.3066472530559,220.71354575070453,102.09385788562649,211.0086250688627
16,22,511.0246274705504,108.86864259147956,529.8665567689709,126.51754224069435,520.4455921197607,117.69309241608696
16,23,242.33608829454928,266.9418795612335,261.47094894871725,283.6229591364908,251.90351862163328,275.28241934886216
16,25,601.7689975514058,39.58295511066984,621.8704894845405,59.45553171667607,611.8197435179732,49.51924341367295
16,27,66.65343315959385,141.17248135648978,86.01071268146316,160.69024141751711,76.3320729205285,150.93136138700345
16,28,6.9095297071056745,139.943979995454,31.099371975914,160.06171810524685,19.004450841509836,150.00284905035042
16,29,260.03077545233214,4.433040008298866,280.9889022889445,23.41155763142816,270.5098388706383,13.922298819863514
16,31,219.5275208342505,376.4063730544311,243.773256712822,397.4065137176018,231.65038877353624,386.90644338601646
16,32,408.961143527119,42.6305486385987,434.01286928783486,65.05791799569947,421.48700640747694,53.84423331714908
16,33,206.4526115687066,113.10916303095652,262.5220050180427,152.9431685934455,234.48730829337467,133.02616581220101
16,34,261.9286169392893,106.41911894413764,281.2208009693966,127.79576635475952,271.57470895434295,117.10744264944859
16,37,250.3785000740139,67.63871251520195,271.76780661191845,87.67810929350333,261.0731533429662,77.65841090435264
16,38,541.3158990609993,353.9888521365219,560.7835978050937,370.3760190255431,551.0497484330465,362.1824355810325
16,40,17.227481875557384,278.2464376344516,46.753708741407706,307.51569644013966,31.990595308482547,292.8810670372956
16,42,393.9492100734333,304.12099098801355,416.6102797545691,322.8276142356335,405.2797449140012,313.47430261182353
16,44,236.95088350634023,211.3367149473156,255.3446337662556,228.2624164154022,246.1477586362979,219.7995656813589
16,45,107.81586613294404,413.8655339814182,126.41748360155304,436.7388209174055,117.11667486724855,425.30217744941183
16,46,364.769626282409,210.8915499058119,383.11485852731306,227.5794117902847,373.942242404861,219.2354808480483
16,47,298.529450380417,140.5144091571359,319.3259821810436,157.49373263560807,308.92771628073035,149.00407089637199
16,48,356.94782597118615,306.4334072968636,374.0843350130248,322.27646897826946,365.5160804921055,314.35493813756653
16,49,363.8820319492715,323.6958251833965,380.1048461287025,337.9667853019559,371.993439038987,330.8313052426762
16,51,400.63633779504863,71.48677713527911,420.15539833015833,90.83484736255748,410.3958680626035,81.16081224891829
16,52,341.35618608261746,223.8029438607271,366.1747509092495,242.90635504092975,353.7654684959335,233.35464945082845
16,54,463.0348574726154,161.479162921294,481.8042561442418,181.15810526749303,472.4195568084286,171.31863409439353
16,56,379.3767319074738,129.91020934539466,397.5843956586876,149.82715164680133,388.4805637830807,139.868680496098
16,57,223.9121471594784,88.50948274680788,249.56492122254275,110.75809603956648,236.73853419101056,99.63378939318719
16,58,134.76563035688602,233.54857010754856,157.62490627404802,255.64444025848923,146.19526831546702,244.5965051830189
16,59,332.8195667755026,257.02953913878594,352.94124672307817,281.9953470828714,342.8804067492904,269.51244311082866
16,60,183.62442531290213,144.48285852189775,215.3681353450289,169.78871699658868,199.4962803289655,157.13578775924321
16,62,305.0711653349947,304.93499030047064,326.92025562712274,325.920873753552,315.9957104810587,315.4279320270113
16,63,563.0536059943544,294.2734266666984,589.1011576676007,317.0043179399132,576.0773818309775,305.6388723033058
16,64,523.9192266101858,2.934305337301918,544.8156526830084,24.80509391234501,534.3674396465971,13.869699624823465
16,65,365.92133173757605,91.05181542524166,390.1634277865018,114.98187866798467,378.04237976203893,103.01684704661317
16,66,112.65308105630844,442.4128993738201,137.60466451591066,466.6143427394494,125.12887278610955,454.51362105663475
16,67,248.04608999649523,157.3531637440239,264.9986576934389,172.9287059884652,256.52237384496703,165.14093486624455
16,68,306.0584675685081,294.2088466667454,387.08050349591474,364.2419290964552,346.5694855322114,329.2253878816003
16,69,535.5806929919999,19.64902375617966,557.8022465412934,41.38614972572043,546.6914697666466,30.517586740950044
16,70,204.1493543379232,109.61561755363124,264.7619383864819,155.87224445306674,234.45564636220257,132.743931003349
16,83,121.17001610367308,470.94701731633495,144.23666445829383,479.43814405598255,132.70334028098347,475.19258068615875
16,145,245.81886884019957,134.36646223242326,261.0286044565127,149.91052441776043,253.42373664835614,142.13849332509184
16,147,221.7630116438115,184.840007991009,242.7104052236838,202.47482257814295,232.23670843374765,193.65741528457596
16,162,245.91119070558537,140.7360714368846,262.91896437452874,158.80873203289232,254.41507754005704,149.77240173488846
16,206,251.50580558907257,87.47563847339151,274.4474170342411,104.67882662183412,262.9766113116568,96.07723254761282
16,222,68.02639714444393,171.7684893993688,88.86584025771776,192.01564033788523,78.44611870108085,181.89206486862702
17,2,381.4380304011234,390.0377972448832,417.5730929799248,419.2833484436789,399.50556169052413,404.6605728442811
17,7,63.284314535380354,35.29795024464214,110.3787631907198,68.40466617115275,86.83153886305007,51.851308207897446
17,8,54.88189794230184,37.19742357757839,90.8100161700998,62.59838386848378,72.84595705620082,49.897903723031085
17,9,380.3034094713508,388.90415158986974,418.03612192477925,420.0959593878501,399.169765698065,404.5000554888599
17,10,222.162954336864,117.78438224447272,246.3479433888228,137.31184401881967,234.25544886284342,127.5481131316462
17,12,201.61045152269543,203.59867035671607,223.4834944993624,218.75520950880144,212.5469730110289,211.17693993275876
17,13,542.7471881526482,72.97396260667986,561.9752810311735,92.15303065898983,552.3612345919108,82.56349663283484
17,15,200.74028748439903,197.9092813534925,220.6817603139876,213.0887284580455,210.71102389919332,205.499004905769
17,16,232.6450490194767,255.62687087517048,250.9630973700097,273.0131622212803,241.80407319474318,264.3200165482254
17,17,543.9864414826322,95.09752803304276,561.7125453303604,112.94024071762206,552.8494934064963,104.01888437533242
17,18,394.4692106681805,401.022080358008,415.6978038176583,420.02736094939166,405.0835072429194,410.52472065369983
17,19,168.6617338393896,426.3869015432899,193.5617937710444,449.0404408556447,181.11176380521698,437.7136711994673
17,20,90.72809168773682,201.2622443159392,113.4096789066893,220.9183557789373,102.06888529721306,211.09030004743823
17,22,510.63061208530615,108.57968696166758,529.5240443051639,126.33092401263228,520.077328195235,117.45530548714993
17,23,242.2848211018896,267.01338468090194,261.1017566572988,283.7655991073623,251.6932888795942,275.3894918941321
17,25,601.766054085834,39.72795432124677,621.9482949710327,59.741935720325145,611.8571745284333,49.73494502078596
17,27,66.88899944559043,141.10703849943684,86.42851515748194,160.76451715102303,76.65875730153618,150.93577782522993
17,28,6.917366197458311,139.94518286243232,31.09045115467312,160.05989284166174,19.003908676065716,150.00253785204703
17,29,260.56212133582846,4.497715101083907,280.67237598426,22.913800381146903,270.6172486600442,13.705757741115406
17,31,219.3019554985127,376.1642396239437,243.7179436604418,397.1355482864639,231.50994957947725,386.64989395520377
17,32,408.53925687812574,42.28625221749217,433.7048632504281,65.2337702425194,421.1220600642769,53.76001123000579
17,33,206.77318506529173,113.0724059006186,262.83071931205404,152.95598166569675,234.80195218867289,133.01419378315768
17,34,261.818640301556,106.48480265845156,281.005825958962,127.44696851867086,271.412233130259,116.9658855885612
17,37,249.97198645800685,67.46049569815521,271.3663293089002,87.85229991028406,260.6691578834535,77.65639780421964
17,38,541.0999198446791,354.0694360419616,560.3394638998936,370.2663352726101,550.7196918722864,362.16788565728586
17,40,15.680437316004674,278.79777682325897,45.27293554320306,308.72008966752384,30.476686429603866,293.7589332453914
17,42,393.88404708344,304.07756492090766,416.68979901904913,322.9072617130074,405.28692305124457,313.49241331695754
17,44,237.00516323973648,211.2876010656945,255.5977013142897,228.5298733736776,246.30143227701308,219.90873721968603
17,45,107.71622276177985,413.3212582806436,126.4651954120413,436.2778132633771,117.09070908691058,424.79953577201036
17,46,364.0543695895301,210.75937250126344,382.36226523191726,227.30881043003492,373.2083174107237,219.03409146564917
17,47,298.1680574631652,140.8251814156014,319.0456012378865,157.831338877111,308.60682935052586,149.3282601463562
17,48,356.96358317889144,306.67141485196305,374.0652008464541,322.2806836793196,365.5143920126728,314.47604926564134
17,49,363.888542885101,324.0635858725203,380.02304226540406,338.4973365862188,371.95579257525253,331.28046122936956
17,51,400.0524184621045,71.24517578576949,419.77684875187134,90.84319897191726,409.91463360698793,81.04418737884338
17,52,341.1118232395342,223.9256222296704,365.9045283993973,242.94339956815625,353.50817581946575,233.43451089891335
17,54,462.7172527899246,161.76748510086537,481.582048699392,181.29085089946835,472.1496507446583,171.52916800016686
17,56,379.4548480289308,129.92239715501054,397.5865528836338,149.8397125104788,388.52070045628227,139.88105483274467
17,57,222.49104271864195,88.28333136205644,248.5733586907678,110.79420725765988,235.53220070470488,99.53876930985817
17,58,134.5551512775052,232.71262470635048,157.50974019065225,255.1026355492225,146.03244573407872,243.9076301277865
17,59,332.91898722997206,257.00477050837856,352.9977080189046,281.9672271157061,342.9583476244383,269.48599881204234
17,60,184.74667190901485,144.6998395253701,216.3545246574063,169.97579239735612,200.55059828321058,157.3378159613631
17,62,305.6765822869827,304.7945071313493,327.5745414565266,325.5108762128902,316.62556187175466,315.1526916721198
17,63,563.0070313860986,293.914533286666,589.0907728798845,316.76035819713854,576.0489021329915,305.3374457419023
17,64,523.3206886864441,2.906721454463769,544.592284352422,24.89320386869336,533.956486519433,13.899962661578563
17,65,365.6512790968926,90.43115575836732,389.9679947515659,114.77927938363072,377.80963692422927,102.60521757099903
17,66,111.9925543049118,442.1689738031184,137.0216994868363,466.644440726273,124.50712689587405,454.4067072646957
17,67,248.029533000049,157.85306867832583,265.0111678518549,173.55630801644,256.52035042595196,165.7046883473829
17,68,307.49841745220465,294.9771317460426,387.4642865399508,365.0516273586072,347.4813519960777,330.0143795523249
17,69,535.0793145265735,19.64672804261481,557.5071335981573,41.17065379667505,546.2932240623654,30.40869091964493
17,70,204.15230539651333,109.69278029232292,264.7120231908668,156.1749722172287,234.43216429369005,132.9338762547758
17,83,120.92304892549032,470.5284783909351,144.59179975983412,479.52447945117416,132.7574243426622,475.0264789210546
17,145,245.29004251820712,134.3375832027235,260.8602322636631,150.41587470537334,253.07513739093508,142.37672895404842
17,147,221.2872528896366,184.87843520169176,242.11421383274063,202.2244328796752,231.7007333611886,193.5514340406835
17,206,250.76435425157905,87.18318848433158,273.12884603458053,104.0926956464304,261.94660014307976,95.637942065381
17,222,66.82653362954855,171.6063931308415,87.61128153569132,191.364351420916,77.21890758261993,181.48537227587875
18,2,381.37170997102703,390.38203974439375,417.82535755639583,419.8480312846094,399.59853376371143,405.1150355145016
18,7,62.97365298504131,35.01782246879746,110.1906817508186,68.19975755268976,86.58216736792996,51.60879001074361
18,8,54.3098188949719,37.18277458493371,90.44008184905871,62.68457741138967,72.3749503720153,49.93367599816169
18,9,380.7448285343576,389.1071724018239,418.46586801334473,420.4446948289428,399.6053482738512,404.77593361538334
18,10,221.96354740875967,117.80082759944408,246.16258844832004,137.2351532364504,234.06306792853985,127.51799041794723
18,12,201.6026935201691,203.75421650084456,223.3119114776731,218.9197180737304,212.4573024989211,211.33696728728748
18,13,541.8857320153061,73.10960259729575,561.1164346290543,92.02118188583432,551.5010833221802,82.56539224156504
18,15,200.6497213794827,197.9297292215965,220.30623163376265,213.0384453310154,210.47797650662267,205.48408727630596
18,16,232.57893769081463,255.38405418675316,250.90051228010284,273.01598765610254,241.73972498545874,264.20002092142784
18,17,543.7241746948184,96.09434476662608,561.2478901952993,113.70204507158114,552.4860324450589,104.89819491910362
18,18,394.4813826928042,401.00064013853824,415.6864998021651,420.03887404157007,405.08394124748463,410.51975709005416
18,19,167.34033464555188,426.0811816336059,192.6647646661825,448.94509952353775,180.0025496558672,437.51314057857184
18,20,90.67444287287348,201.02316713743696,113.50071800912824,220.5459353060452,102.08758044100085,210.78455122174108
18,22,506.23134065157575,107.68166855869516,524.5364545421069,125.1657108317417,515.3838975968413,116.42368969521843
18,23,242.52551271432108,267.0150750500871,261.41156306042024,283.85151188878257,251.96853788737064,275.43329346943483
18,25,601.7627882894159,39.77127149978038,621.9953718710202,59.88046839828576,611.879080080218,49.82586994903307
18,27,66.95795427765958,141.0633952869949,86.62735835542259,160.81932458914108,76.79265631654108,150.941359938068
18,28,6.93733225467186,139.7704694427367,31.069617665201434,159.57784588923127,19.003474959936646,149.67415766598398
18,29,260.93112965784724,4.618236277151253,280.42566587937904,22.61835423999637,270.67839776861314,13.618295258573813
18,31,219.1903519126478,376.0764455281872,243.73172916267345,397.0279819488947,231.4610405376606,386.55221373854096
18,32,408.562902264843,42.87869118230032,432.8219045342732,65.27002168113519,420.6924033995581,54.07435643171776
18,33,206.71995441820596,113.06002583721582,262.4691221502384,152.9583340566613,234.59453828422215,133.00917994693856
18,34,261.7952406337072,106.76311447434686,280.9286228773029,127.73187182282386,271.36193175550505,117.24749314858536
18,37,250.31891752133453,67.1536348175521,271.3764486226449,87.48175836716723,260.8476830719897,77.31769659235967
18,38,541.2307842490238,354.1086713565786,560.6100911461817,370.1958492167544,550.9204376976028,362.15226028666655
18,40,15.627845401220933,277.61829558322523,44.943815797559765,307.9720330013036,30.285830599390348,292.7951642922644
18,42,393.8500347092123,304.0416845063496,416.7557128979763,322.95655427538213,405.3028738035943,313.49911939086587
18,44,237.15774109931684,210.722089385708,256.23213687304474,228.52577052605187,246.69493898618077,219.62392995587993
18,45,108.14609235503907,413.3047480316472,126.72549653211374,436.56704961493546,117.43579444357641,424.9358988232913
18,46,363.96776616852776,210.90453100393077,382.5741202528628,227.67709749469972,373.2709432106953,219.29081424931525
18,47,298.20133398258315,140.92737378550703,319.4344043808092,157.97377739834593,308.8178691816962,149.45057559192648
18,48,357.747143353199,304.6992765103493,375.2473340443543,321.05799689606675,366.49723869877664,312.87863670320803
18,49,364.4046806403594,324.00121154508423,380.14284064605215,338.2400866432345,372.2737606432058,331.1206490941594
18,51,400.313023544663,71.60549792664922,419.8524000000376,91.0533245012584,410.0827117723503,81.32941121395382
18,52,340.55217659409243,223.97523640993805,365.630013655272,242.95698213300025,353.0910951246822,233.46610927146915
18,54,462.4357994919434,161.04855631756692,482.3784922555939,181.4946155593969,472.4071458737686,171.2715859384819
18,56,379.0482825107929,129.91691377053434,397.42514738901286,149.8687570965439,388.2367149499029,139.89283543353912
18,57,221.76077851248732,88.64931793061496,247.81390843512196,111.01420841010597,234.78734347380464,99.83176317036046
18,58,134.51305911325534,232.8222784018697,157.49905559011677,255.1239832859289,146.00605735168605,243.9731308438993
18,59,332.4861119035099,256.9793590054275,352.8332176919859,281.9762287882708,342.6596647977479,269.47779389684916
18,60,184.0865951273426,144.1252530486626,215.8909741305324,169.3973581913362,199.9887846289375,156.7613056199994
18,62,304.2289619067217,307.43150590714987,325.5652519255108,327.91511381786194,314.89710691611623,317.6733098625059
18,63,562.8818025205103,294.2685194591375,588.6605625161149,316.8759237836114,575.7711825183126,305.57222162137447
18,64,522.8705869984244,2.900739951923008,544.1091170721554,24.932653040077263,533.4898520352899,13.916696496000135
18,65,365.7569211767605,90.59801445998792,390.3826472680491,114.97231432897892,378.0697842224048,102.78516439448342
18,66,112.24583479638554,441.8735300477665,136.99626116662012,466.2219574865365,124.62104798150283,454.0477437671515
18,67,247.9982592182932,157.54679832503132,265.03847496300267,173.63133507213013,256.5183670906479,165.58906669858072
18,68,307.74184458650655,295.23998651468554,387.2572256003533,365.3927016663353,347.4995350934299,330.3163440905104
18,69,534.8806492143913,19.690762386253503,557.4581540059546,41.06330389830919,546.1694016101729,30.377033142281345
18,70,204.49769857408415,109.52791813422895,264.35924238581515,155.82165764934877,234.42847047994965,132.67478789178887
18,83,120.77883379467195,470.29108714215033,144.80480987524388,479.6447652226502,132.79182183495791,474.9679261824003
18,145,245.05446616666657,134.24723304232558,260.85105201415286,150.6842154148583,252.9527590904097,142.46572422859194
18,147,221.09653731882997,184.4428501486652,241.91591083587065,201.91633588994964,231.5062240773503,193.17959301930742
18,193,526.4752867356235,8.803546924207332,553.1274515481982,41.2565847518865,539.8013691419109,25.030065838046916
18,206,250.62420579155773,87.11098367862007,272.65719894335973,103.8688466438618,261.64070236745874,95.48991516124093
18,222,65.15601971912898,170.9945215705248,86.50609780673886,191.0290632345068,75.83105876293392,181.0117924025158
18,237,229.48950862253187,7.727049800890919,252.5576682540408,27.54469307890908,241.02358843828634,17.6358714399
19,2,380.38409828961824,388.9933019404684,417.61591874537896,418.3197533591798,399.0000085174986,403.6565276498241
19,7,63.49849862935102,35.559183753956205,110.79503756070288,68.78899220290188,87.14676809502694,52.17408797842904
19,8,55.05232954573924,37.00137680416982,90.70000326817402,62.2432864438787,72.87616640695663,49.62233162402426
19,9,380.4455126160252,387.8366668016039,418.4588908077801,419.3107562674978,399.45220171190266,403.57371153455085
19,10,221.88991555728333,117.82435484727934,246.0958345778024,137.18863078127052,233.99287506754285,127.50649281427494
19,12,201.43665726957235,203.36020019725817,222.7659057601045,218.7887107288646,212.10128151483843,211.07445546306138
19,13,541.4107723379785,73.24214490999874,560.3431964217947,91.94423946119949,550.8769843798866,82.59319218559912
19,15,204.78614304756465,197.94070026123256,224.53501858675207,213.01918735659177,214.66058081715835,205.47994380891217
19,16,232.5883635721064,254.40643876635536,250.87928045254736,271.9191251133991,241.73382201232687,263.1627819398772
19,17,543.1972635298722,95.85465452268498,560.8705907177224,113.31133578662006,552.0339271237973,104.58299515465252
19,18,393.993731890701,399.9851204638792,414.2595863312753,418.4260531850822,404.12665911098816,409.2055868244807
19,19,166.2829403228686,425.1344087217213,190.9910032952324,447.7852705260524,178.6369718090505,436.45983962388686
19,20,90.65576861504007,200.9492971503464,113.58379131962684,220.3736655605397,102.11977996733346,210.66148135544307
19,22,500.3070496625375,106.58699284801428,518.4697124727577,123.5925302573293,509.38838106764763,115.08976155267179
19,23,241.95511798803344,266.5314217920071,260.9267091148183,283.7180545536579,251.44091355142587,275.1247381728325
19,25,601.5834247260184,39.79414961702655,621.5493161627592,59.94197048122817,611.5663704443888,49.86806004912736
19,27,66.79128590728239,141.04897731064963,86.25654221355136,160.844913102331,76.52391406041687,150.9469452064903
19,28,6.938282355885855,139.9349341281961,31.0679347156134,159.82105812393965,19.00310853574963,149.87799612606787
19,29,260.72421711324563,4.553409228566293,280.0592586920528,21.95253957850261,270.3917379026492,13.252974403534452
19,31,219.1107219926004,375.5704096916648,243.78253893344532,396.8046019708284,231.44663046302287,386.1875058312466
19,32,407.14648401603193,42.07271795832475,431.35836033335687,64.37884165928206,419.2524221746944,53.22577980880341
19,33,206.7536890830778,113.05124660921452,262.2807159590419,152.96251306533065,234.51720252105986,133.00687983727258
19,34,261.150335586458,106.87320156005862,280.2449033527661,127.84729340544598,270.69761946961205,117.3602474827523
19,37,250.69245936027207,67.03013727534524,271.80051204076847,87.33227870405331,261.2464857005203,77.18120798969927
19,38,541.2522730794747,354.1315374356481,560.7368101432587,370.1431993800376,550.9945416113667,362.1373684078428
19,40,15.42986264617886,276.9025206446393,45.09956120946932,307.331502316824,30.26471192782409,292.11701148073166
19,42,392.8011804751285,302.9177943125815,415.217726399989,322.11833326950983,404.0094534375587,312.5180637910457
19,44,237.64232079392207,210.91048315253815,256.7123178093509,228.78134033834735,247.1773193016365,219.84591174544275
19,45,107.7194761528047,413.0585934081704,126.1490560093068,436.2595220316783,116.93426608105575,424.65905771992436
19,46,363.5533111148594,210.768637558538,381.7490988740455,227.3603342739522,372.6512049944524,219.06448591624508
19,47,298.45506928217617,140.98113595959464,319.3487807212764,158.01043727014317,308.9019250017263,149.4957866148689
19,48,355.7067783234275,305.92538875364875,372.78255887350593,321.89993117610715,364.2446685984667,313.91265996487795
19,49,364.8489898281729,323.9970119985481,380.6014161431212,338.1191395419865,372.725202985647,331.0580757702673
19,51,399.8085664756583,71.11342029221366,419.21352859037535,90.451941035549,409.51104753301684,80.78268066388134
19,52,340.7533914318088,223.53775710931427,365.785757957165,242.76484602150583,353.2695746944869,233.15130156541005
19,54,459.7168931908929,159.6683595746808,479.4482972656946,180.04101469314153,469.5825952282937,169.85468713391117
19,56,384.12346557178114,130.57210755319414,402.67706839876575,150.54629200773206,393.40026698527345,140.5591997804631
19,57,220.8721272157064,88.81312204088532,246.90486177948523,111.07322794593992,233.88849449759581,99.94317499341261
19,58,134.52384303820543,232.22329415635943,157.53180282750282,254.46021256968692,146.02782293285412,243.34175336302317
19,59,332.2767393579078,256.96732411155284,352.8169190621753,281.98538649817255,342.54682921004155,269.4763553048627
19,60,183.1822219860284,144.39425864999856,215.0985593931828,169.35423697257454,199.1403906896056,156.87424781128655
19,62,301.3051382634413,309.4787285229671,322.59719547083324,330.39221848662385,311.95116686713726,319.9354735047955
19,63,562.4512284927445,294.6311936082131,588.3352863015085,317.38401143362006,575.3932573971265,306.0076025209166
19,64,522.0539639379307,3.078963208543166,543.2943757692441,25.43197584914126,532.6741698535874,14.255469528842212
19,65,365.585549234885,90.67936849988727,390.13133387588414,115.0417416091927,377.85844155538456,102.86055505453999
19,66,111.93338795553572,441.781318840544,136.77890174706474,466.0609597654204,124.35614485130023,453.92113930298217
19,67,247.98061851311064,157.36253606157445,265.05245505441104,173.72483340519503,256.51653678376084,165.54368473338474
19,68,307.23307737533383,295.5027316533436,386.46734813762606,366.016498587558,346.85021275647995,330.7596151204508
19,69,534.5917804718767,19.46667839486478,557.0474244330901,41.28094474122803,545.8196024524834,30.373811568046406
19,70,204.76084688843287,109.5014438441672,264.10260688593775,155.64787538582183,234.4317268871853,132.57465961499452
19,83,120.46081019690408,469.691124956919,144.51621077481954,479.5516962962523,132.4885104858618,474.62141062658566
19,145,244.30328852756728,134.64786127065983,260.20129274743755,151.01109747775067,252.25229063750243,142.82947937420525
19,147,221.66184432404123,183.77232239379504,242.54353462947415,201.64768868095612,232.1026894767577,192.7100055373756
19,206,249.3894347850736,87.232719365554,271.71228684338405,104.34221493182048,260.5508608142288,95.78746714868724
19,222,63.69139466687635,170.5756570224738,84.36282048662083,189.74604436128516,74.02710757674859,180.1608506918795
19,237,226.81240676162733,6.616657936979179,249.2231235189772,25.586052643527783,238.01776514030226,16.10135529025348
19,240,623.5724375951895,202.60365947943552,639.3377705102266,224.87332206041785,631.4551040527081,213.73849076992667
20,2,379.87177595954665,388.68580570757246,419.0256739440864,419.5054797580263,399.44872495181653,404.0956427327994
20,7,63.21519683374085,35.75185402113649,110.85632081932992,69.02652719406021,87.03575882653539,52.38919060759835
20,8,54.95893029006877,36.969125539610296,90.56111208522356,62.04566360703215,72.76002118764616,49.50739457332122
20,9,381.4133170932132,387.82753007919865,420.6669591353312,420.3850922841605,401.04013811427217,404.1063111816796
20,10,221.86517210342487,117.8466032402486,246.07304247010416,137.1576492373331,233.9691072867645,127.50212623879085
20,12,199.8617057257531,202.965848831878,221.46228977861108,218.3376687915477,210.6619977521821,210.65175881171285
20,13,541.3122989531798,73.35423001706435,560.0263967060102,91.9016140766851,550.669347829595,82.62792204687473
20,15,201.94579624970987,197.7733834740134,222.03297205180505,212.5310054322216,211.98938415075747,205.1521944531175
20,16,231.9602123055394,253.3970696892289,250.2260220210994,270.8208835190235,241.0931171633194,262.1089766041262
20,17,542.3176565115044,95.9735057282256,560.1239201439054,113.61993326340873,551.2207883277049,104.79671949581717
20,18,393.3671988320016,400.8659307054702,414.21016809515567,419.8271636709369,403.78868346357865,410.34654718820354
20,19,165.72014002217958,424.32780749335353,190.5949513668471,447.1533871289544,178.15754569451335,435.740597311154
20,20,91.13813909360528,201.41744438847888,113.82574858072746,220.45578913,102.48194383716637,210.93661675923943
20,22,498.3248464767864,104.97473425714158,516.6763442547499,121.65312364924904,507.50059536576816,113.3139289531953
20,23,241.25369707370683,267.11147908061776,260.6163793736936,284.87510890337467,250.9350382237002,275.9932939919962
20,25,601.7502004806538,39.79243351423128,621.8137616183706,59.98909638727517,611.7819810495122,49.89076495075322
20,27,66.78137156056569,141.5122487825299,86.07813284342429,161.04717189189225,76.42975220199499,151.27971033721107
20,28,7.12015834939419,139.97433030610426,31.54054154330492,159.9373422136767,19.330349946349553,149.95583625989048
20,29,261.1471346364624,5.653537110451095,280.1071271805924,23.18966070956045,270.6271309085274,14.421598910005773
20,31,219.864438065623,374.1539256045836,243.6806000307864,394.67074887681787,231.77251904820469,384.4123372407007
20,32,406.4716942487843,41.80753791628099,430.35358705456736,64.03079912073824,418.4126406516758,52.919168518509615
20,33,207.2968177081904,113.52690487613756,262.33723763398075,153.1395376794921,234.81702767108555,133.33322127781483
20,34,260.93710876502684,107.87755654106056,279.9754866589571,128.24822593954173,270.45629771199197,118.06289124030114
20,37,251.2010912938768,67.2918046455148,272.90853419461297,86.95406826844321,262.0548127442449,77.122936456979
20,38,541.2382124192987,354.1437243028287,560.8026594448339,370.1037609444194,551.0204359320663,362.123742623624
